종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
373220,LG에너지솔루션
005380,현대차
207940,삼성바이오로직스
012450,한화에어로스페이스
402340,SK스퀘어
034020,두산에너빌리티
000270,기아
105560,KB금융
329180,HD현대중공업
068270,셀트리온
032830,삼성생명
055550,신한지주
028260,삼성물산
042660,한화오션
012330,현대모비스
006800,미래에셋증권
006400,삼성SDI
035420,NAVER
009150,삼성전기
267260,HD현대일렉트릭
010130,고려아연
086790,하나금융지주
005490,POSCO홀딩스
015760,한국전력
009540,HD한국조선해양
042700,한미반도체
316140,우리금융지주
298040,효성중공업
034730,SK
272210,한화시스템
010120,LS ELECTRIC
010140,삼성중공업
051910,LG화학
035720,카카오
000810,삼성화재
000250,삼천당제약
086520,에코프로
267250,HD현대
138040,메리츠금융지주
247540,에코프로비엠
064350,현대로템
011200,HMM
096770,SK이노베이션
196170,알테오젠
033780,KT&G
003670,포스코퓨처엠
066570,LG전자
024110,기업은행
000150,두산
017670,SK텔레콤
047810,한국항공우주
000720,현대건설
086280,현대글로비스
030200,KT
079550,LIG넥스원
352820,하이브
003550,LG
278470,에이피알
047050,포스코인터내셔널
0126Z0,삼성에피스홀딩스
259960,크래프톤
010950,S-Oil
018260,삼성에스디에스
323410,카카오뱅크
005830,DB손해보험
071050,한국금융지주
039490,키움증권
005940,NH투자증권
277810,레인보우로보틱스
307950,현대오토에버
298380,에이비엘바이오
003230,삼양식품
950160,코오롱티슈진
003490,대한항공
016360,삼성증권
005387,현대차2우B
443060,HD현대마린솔루션
000880,한화
090430,아모레퍼시픽
006260,LS
000100,유한양행
326030,SK바이오팜
180640,한진칼
058470,리노공업
007660,이수페타시스
141080,리가켐바이오
028050,삼성E&A
011070,LG이노텍
087010,펩트론
028300,HLB
161390,한국타이어앤테크놀로지
032640,LG유플러스
377300,카카오페이
128940,한미약품
047040,대우건설
009830,한화솔루션
029780,삼성카드
267270,HD건설기계
078930,GS
066970,엘앤에프
052690,한전기술
310210,보로노이
175330,JB금융지주
138930,BNK금융지주
001040,CJ
241560,두산밥캣
034220,LG디스플레이
064400,LG씨엔에스
088980,맥쿼리인프라
005385,현대차우
240810,원익IPS
454910,두산로보틱스
021240,코웨이
271560,오리온
001440,대한전선
095340,ISC
214370,케어젠
036570,엔씨소프트
039030,이오테크닉스
450080,에코프로머티
004020,현대제철
022100,포스코DX
263750,펄어비스
002380,KCC
062040,산일전기
251270,넷마블
088350,한화생명
018880,한온시스템
353200,대덕전자
051900,LG생활건강
226950,올릭스
031210,서울보증보험
082740,한화엔진
012510,더존비즈온
035250,강원랜드
489790,한화비전
108490,로보티즈
010060,OCI홀딩스
032820,우리기술
111770,영원무역
011790,SKC
011170,롯데케미칼
000990,DB하이텍
403870,HPSP
103590,일진전기
439260,대한조선
214150,클래시스
302440,SK바이오사이언스
097950,CJ제일제당
012750,에스원
017800,현대엘리베이터
036460,한국가스공사
214450,파마리서치
011780,금호석유화학
023530,롯데쇼핑
0009K0,에임드바이오
001720,신영증권
237690,에스티팜
347850,디앤디파마텍
145020,휴젤
009970,영원무역홀딩스
004170,신세계
009420,한올바이오파마
014680,한솔케미칼
004990,롯데지주
083650,비에이치아이
085620,미래에셋생명
357780,솔브레인
036930,주성엔지니어링
476830,알지노믹스
026960,동서
457190,이수스페셜티케미컬
001450,현대해상
139130,iM금융지주
043260,성호전자
319400,현대무벡스
139480,이마트
140410,메지온
028670,팬오션
375500,DL이앤씨
00680K,미래에셋증권2우B
005850,에스엘
064760,티씨케이
008930,한미사이언스
084370,유진테크
112610,씨에스윈드
178320,서진시스템
051600,한전KPS
018670,SK가스
103140,풍산
279570,케이뱅크
282330,BGF리테일
068760,셀트리온제약
003690,코리안리
000120,CJ대한통운
383220,F&F
257720,실리콘투
071970,HD현대마린엔진
058610,에스피지
001430,세아베스틸지주
204320,HL만도
319660,피에스케이
440110,파두
000240,한국앤컴퍼니
005290,동진쎄미켐
004370,농심
007340,DN오토모티브
192820,코스맥스
336260,두산퓨얼셀
035900,JYP Ent.
030000,제일기획
081660,미스토홀딩스
020150,롯데에너지머티리얼즈
004800,효성
006360,GS건설
005440,현대지에프홀딩스
347700,스피어
002790,아모레퍼시픽홀딩스
011210,현대위아
031980,피에스케이홀딩스
041510,에스엠
030530,원익홀딩스
017960,한국카본
120110,코오롱인더
218410,RFHIC
376900,로킷헬스케어
097230,HJ중공업
131970,두산테스나
078600,대주전자재료
023590,다우기술
039200,오스코텍
462870,시프트업
395400,SK리츠
069620,대웅제약
067310,하나마이크론
475150,SK이터닉스
007070,GS리테일
475830,오름테라퓨틱
161890,한국콜마
069960,현대백화점
003540,대신증권
222800,심텍
483650,달바글로벌
000155,두산우
099320,쎄트렉아이
001120,LX인터내셔널
361610,SK아이이테크놀로지
445680,큐리옥스바이오시스템즈
008770,호텔신라
073240,금호타이어
007810,코리아써키트
098460,고영
089030,테크윙
005070,코스모신소재
100090,SK오션플랜트
006040,동원산업
290650,엘앤씨바이오
006280,녹십자
012630,HDC
140860,파크시스템스
298020,효성티앤씨
491000,리브스메드
101490,에스앤에스텍
082920,비츠로셀
000500,가온전선
003570,SNT다이내믹스
085660,차바이오텍
038500,삼표시멘트
322000,HD현대에너지솔루션
323280,태성
060370,LS마린솔루션
003380,하림지주
065350,신성델타테크
082270,젬백스
034230,파라다이스
001800,오리온홀딩스
007310,오뚜기
020560,아시아나항공
437730,삼현
100790,미래에셋벤처투자
082640,동양생명
195940,HK이노엔
003530,한화투자증권
032350,롯데관광개발
232140,와이씨
115180,큐리언트
003090,대웅
294870,HDC현대산업개발
330590,롯데리츠
030610,교보증권
127120,제이에스링크
048410,현대바이오
281740,레이크머티리얼즈
397030,에이프릴바이오
000210,DL
004000,롯데정밀화학
213420,덕산네오룩스
035760,CJ ENM
181710,NHN
229640,LS에코에너지
077970,STX엔진
090710,휴림로봇
185750,종근당
415640,KB발해인프라
080220,제주반도체
